"Geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene:YKL023C-A",778.533808484408,1.58566277115588,0.197149875333979,8.0429306306672,8.77149879045158e-16,4.92489410536303e-14
"gene:YER103W",3972.48039924076,-1.99661327553834,0.248774440552903,-8.02579746979171,1.00868516867284e-15,5.61501410561217e-14
"gene:YER156C",3820.7805685748,1.78718971167217,0.222721661987817,8.02431921404185,1.0209051565885e-15,5.63487736005162e-14
"gene:YCR059C",1093.01208046367,1.58956706714169,0.198353283718082,8.01381775660909,1.11201449246035e-15,6.08617679781032e-14
"gene:YLL028W",2227.48708439876,1.77953366761907,0.222540742066607,7.99643989272963,1.28068246399464e-15,6.95090407333092e-14
"gene:YEL054C",11153.8990293962,1.73670643677862,0.217506279452741,7.9846266560592,1.40948237312409e-15,7.58409190053563e-14
"gene:YKL081W",14468.6374948336,1.87420068627931,0.234754737333446,7.98365437719451,1.42063444167871e-15,7.58409190053563e-14
"gene:YKL121W",4057.22518768693,-1.30026328734143,0.162898553413882,-7.98204318019817,1.43930656899279e-15,7.62130380800814e-14
"gene:YLR293C",9492.08741072805,1.95871151741057,0.245680449356043,7.97259823703752,1.55372640901819e-15,8.16082266285121e-14
"gene:YLL030C",177.060173603638,-2.18670835222905,0.275369595587745,-7.94099416662821,2.00567109527701e-15,1.04503486748313e-13
"gene:YNL009W",3053.10660905419,-1.61791101430875,0.204115774787408,-7.92643790512445,2.25521329194828e-15,1.16573048971898e-13
"gene:YLL026W",31566.282645649,-1.98393544911504,0.250414302573941,-7.92261236168503,2.32571761044613e-15,1.19270856667997e-13
"gene:YKL107W",4699.43197305369,-1.89543447425802,0.239334846361723,-7.91959258366131,2.38290078121142e-15,1.21248693656484e-13
"gene:YDR263C",930.137452093524,-1.91238449943899,0.241560297813814,-7.91679972556163,2.43701816183071e-15,1.23041079751964e-13
"gene:YMR241W",5041.60449177694,1.89281155416119,0.239643640310811,7.89844266973355,2.82409620435566e-15,1.41487219838219e-13
"gene:YMR189W",25050.3942126732,1.54094642244664,0.195144462465626,7.89643940174869,2.86983686751433e-15,1.41667565032743e-13
"gene:YPR194C",3647.68738948248,2.44461408376579,0.309586672869919,7.8963802320811,2.8711989228193e-15,1.41667565032743e-13
"gene:YKL140W",3607.04385758371,-1.31272607863251,0.166553343324395,-7.88171556589963,3.22916429465119e-15,1.58131932714761e-13
"gene:YLR073C",708.413308137128,1.49818897667317,0.190404162446358,7.86846756617124,3.59011601125696e-15,1.74495713293407e-13
"gene:YBR169C",12339.8439497009,-1.33281326140274,0.169837701954585,-7.84757003930224,4.24175533704454e-15,2.04641129704971e-13
"gene:YIL057C",46389.1106887558,-2.67447587641996,0.341044317810893,-7.8420185786615,4.43360747848721e-15,2.12324158142553e-13
"gene:YCL030C",8698.79433912729,1.8789875214338,0.239725640903204,7.83807486906459,4.57506220507973e-15,2.17499125121783e-13
"gene:YMR306W",7702.31156064156,-1.79500841851119,0.229218718644404,-7.83098531013019,4.84061236671691e-15,2.28455857568313e-13
"gene:YJR048W",3120.33079319693,2.47299826095625,0.316123314818422,7.82289108405912,5.16237681350468e-15,2.41888922204e-13
"gene:YHR179W",12621.1663510264,2.00057546293177,0.256302690630646,7.80551877161044,5.92572827792282e-15,2.75673344815081e-13
"gene:YCL036W",1253.17270751678,1.80394979136896,0.231236771050258,7.80131024653032,6.12676799604739e-15,2.8300453871104e-13
"gene:YOR224C",2717.53876900032,1.81696947590273,0.234531115833448,7.74724270357819,9.39093601667976e-15,4.30726523074896e-13
"gene:YBR191W",8032.85458977072,1.78431588154238,0.230385976033842,7.74489798493759,9.56586167616108e-15,4.356815181597e-13
"gene:YER043C",30942.2125237632,1.95524009553684,0.252777386638113,7.73502773147995,1.03380567135717e-14,4.67581690107586e-13
"gene:YJR105W",6292.46824150114,1.78479668521017,0.231284869378769,7.71687611906534,1.19215417896548e-14,5.35482770179458e-13
"gene:YHR049W",6269.95595414254,2.24515930399295,0.291390824207141,7.70497598921279,1.30867894858702e-14,5.83796300832006e-13
"gene:YMR300C",5744.21614017359,2.24353120734756,0.29185424602015,7.68716315743668,1.50433246052974e-14,6.66511382002055e-13
"gene:YDL154W",3461.32339169198,-1.91667727130333,0.249402321498788,-7.68508191818353,1.52899126729106e-14,6.7285946782883e-13
"gene:YNL142W",10217.1458330594,3.22348578146141,0.419851311764205,7.67768419709444,1.61990229962651e-14,7.08082126004527e-13
"gene:YMR160W",3330.45288559296,-1.47188813878123,0.192004167105962,-7.66591767755193,1.77557053521171e-14,7.70952726388924e-13
"gene:YBR004C",2557.30326521879,1.35244485067412,0.176754037528641,7.65156411465264,1.9854927336052e-14,8.56391667150375e-13
"gene:YCR005C",48836.786794757,1.99254688053694,0.260522840409181,7.64826177009054,2.03714193652382e-14,8.7288851530129e-13
"gene:YDR014W-A",1731.09951097273,-2.2870979369,0.300331049668191,-7.61525636269313,2.63168605770509e-14,1.12027263358387e-12
"gene:YGL012W",3417.46791180834,1.63790114790123,0.215317099838117,7.6069255490282,2.80692894324403e-14,1.18711222125639e-12
"gene:YDL193W",3727.41755779245,-1.65120079133738,0.218005259378747,-7.57413282616592,3.61534372092102e-14,1.51914410673281e-12
"gene:YIR027C",959.196449083789,1.793433673523,0.236826002024244,7.57279039545416,3.65291446748068e-14,1.52509179017318e-12
"gene:YGR142W",2408.70170139997,-2.07866973749859,0.274834057578522,-7.56336298278715,3.9277952921172e-14,1.62940960111843e-12
"gene:YOL061W",6947.56021634675,1.57312311375078,0.208046673659633,7.56139517195274,3.98768723781013e-14,1.64378525188971e-12
"gene:YKR039W",27909.0654813455,1.86150928900135,0.246753385922245,7.54400707428562,4.55746401238317e-14,1.86684044733658e-12
"gene:YML128C",93444.2988650464,-1.6676244978586,0.221650375555653,-7.52367097812508,5.32592727647892e-14,2.1679852719817e-12
"gene:YGR204W",16510.9783554206,1.92307596387219,0.256200681828362,7.50613132700609,6.09003237734488e-14,2.46362614122032e-12
"gene:YLR142W",19736.5423625976,1.52775491153399,0.203685029178273,7.5005753623495,6.3538313725378e-14,2.55447553884807e-12
"gene:YGL255W",1592.04906371993,1.87970063716079,0.250719220547577,7.49723388998848,6.51786179042788e-14,2.60434563442066e-12
"gene:YHR082C",15525.1219711101,-1.34748670888189,0.179914844694371,-7.48958047998166,6.90941061877946e-14,2.74396288781162e-12
"gene:YHR162W",7887.75086884496,1.93760319072968,0.25916611836654,7.47629822502227,7.64453698980746e-14,3.01750723724945e-12
"gene:YLR172C",3901.98344619126,1.70474635332471,0.228315812865192,7.46661535147925,8.22838433298993e-14,3.22840163619057e-12
"gene:YEL040W",1297.63590361482,1.70597704496636,0.228578238660174,7.46342720534578,8.43004600080849e-14,3.28771794031531e-12
"gene:YKR009C",28967.3912450307,-1.83806529141913,0.24642536629004,-7.45891268862209,8.72393908094985e-14,3.38208424013252e-12
"gene:YGL205W",16815.1252216482,-1.83037745007819,0.245652950252382,-7.4510704968032,9.25858694838732e-14,3.56811697010927e-12
"gene:YOL100W",7635.19282160188,-1.35382138107774,0.182415763008903,-7.42162496676157,1.15692021004132e-13,4.43236548705831e-12
"gene:YJR145C",17935.7373212361,1.76942393624759,0.238507943004861,7.41872121303536,1.18256534272651e-13,4.5041216825601e-12
"gene:YLR329W",458.61399855268,-2.04454727320107,0.275997914791735,-7.40783594232537,1.28376973486268e-13,4.86115830416315e-12
"gene:YNL065W",7082.98793805727,2.21371381416882,0.299664799050301,7.38730014731303,1.49840102980524e-13,5.64109011972341e-12
"gene:YGL253W",17632.4414540924,2.36014105760166,0.320181867130605,7.37125146640156,1.69033652901179e-13,6.2909496076879e-12
"gene:YOR375C",39030.4287024747,3.26761111410605,0.44325714018498,7.37181833719003,1.68316278081747e-13,6.2909496076879e-12
"gene:YBR021W",2060.68707264426,1.67171094669743,0.22692835285808,7.36669052431237,1.7491589734965e-13,6.4728820422629e-12
"gene:YOR226C",1546.65505813613,2.18436527840593,0.296833745091994,7.35888460972978,1.8545324853101e-13,6.8240508908614e-12
"gene:YOR095C",2086.85392520326,2.13869372842272,0.291151203641154,7.3456461854737,2.04767388178644e-13,7.49241572588489e-12
"gene:YJR016C",26253.4209862968,1.9734344767869,0.268823594192954,7.34100175511538,2.12001029812411e-13,7.71375814060466e-12
"gene:YHR203C",15772.7494254167,1.57471177415784,0.214666758530409,7.33561071559562,2.20712693558907e-13,7.98612096193978e-12
"gene:YOL158C",943.734748825473,1.60480964892379,0.219090525441792,7.32487014528684,2.3913015159017e-13,8.60472197407059e-12
"gene:YKR005C",6066.08450721548,-1.91865282710111,0.262404780187926,-7.31180592719019,2.63575617068293e-13,9.43224172508677e-12
"gene:YDR502C",20438.1860235626,2.29677381990754,0.314256815940304,7.30858871918258,2.69962675553803e-13,9.50414543719955e-12
"gene:YHR139C",30768.447337072,-2.01433591898809,0.275565393810903,-7.30982904323013,2.67482477138142e-13,9.50414543719955e-12
"gene:YMR118C",7536.58675779919,-2.7055413220076,0.370172195617119,-7.30887234114695,2.69393549925442e-13,9.50414543719955e-12
"gene:YBR056W-A",329.743819450779,1.99328438722664,0.273083517055739,7.2991750242465,2.89537482491107e-13,1.01384818465837e-11
"gene:YMR242C",11109.2198064007,1.54130004342719,0.21138772090536,7.29134141200777,3.06883982971084e-13,1.06884244978111e-11
"gene:YOR063W",51650.261022921,1.91071598576786,0.26246261164411,7.2799549383389,3.33931698769552e-13,1.15686018834367e-11
"gene:YJL057C",5739.25953946801,-1.21445986016544,0.166857940051366,-7.27840616869404,3.37787045831282e-13,1.16402488333288e-11
"gene:YDL223C",162383.999098464,-1.76372749778253,0.242806713441067,-7.26391569980463,3.76042416898238e-13,1.28903382171485e-11
"gene:YOR027W",14418.6805213375,-1.31427922743668,0.181332487330085,-7.24789720136722,4.2329167161408e-13,1.44340243833639e-11
"gene:YMR307W",33225.9702120084,1.96179603663601,0.271295114042616,7.23122509433708,4.78656215604598e-13,1.62369163137122e-11
"gene:YGL009C",20030.5735112296,1.92440063287119,0.266269798060674,7.22725839313057,4.92841854327525e-13,1.66287765938099e-11
"gene:YNR070W",2713.98993107203,-1.93168682428971,0.26730309872096,-7.22657849285248,4.9531439570077e-13,1.66287765938099e-11
"gene:YLR340W",24655.4507375885,2.31834239767397,0.320893821198576,7.22464019099743,5.02430318038225e-13,1.67811726224767e-11
"gene:YOR128C",5225.91653333349,1.63290735268663,0.226226243233629,7.21802797653449,5.27468666259306e-13,1.75275684864636e-11
"gene:YLR130C",4272.50955414805,1.42485781684687,0.197578469503382,7.21160468763766,5.52963107839518e-13,1.82814655906537e-11
"gene:YGL033W",1439.8657020673,-2.55258027337896,0.3541818402908,-7.20697670801858,5.72077842307576e-13,1.8817893873481e-11
"gene:YIR028W",552.28043147457,2.40143838576471,0.333922014082246,7.1916144623314,6.40296219618305e-13,2.09560265244925e-11
"gene:YLR291C",3160.70973954693,1.13049533211145,0.157225982404794,7.19025770944696,6.46691415192577e-13,2.10595059357463e-11
"gene:YGL036W",3561.16669649425,-1.3582561447858,0.18899258321717,-7.18682247559438,6.63165447670535e-13,2.14885401028766e-11
"gene:YLR080W",422.408351545826,-1.68758757010287,0.235474779299242,-7.16674446038349,7.68021966155302e-13,2.47630052750965e-11
"gene:YLR179C",508.262576302323,2.20767914017051,0.308169765242484,7.16384080843682,7.84474959328538e-13,2.51688936458461e-11
"gene:YBL015W",17982.0860523458,1.79420364921613,0.250668842722737,7.15766518777399,8.20626779416418e-13,2.61997167369565e-11
"gene:YMR318C",4257.46858099465,2.17869041091594,0.304664520218723,7.1511129991501,8.60770941108716e-13,2.73473226314199e-11
"gene:YLR450W",12246.1498118508,-1.55084992334544,0.217102726441714,-7.1433922031458,9.10553353221844e-13,2.87885145123003e-11
"gene:YJL155C",3784.04125828169,-1.11366992936901,0.155985315370655,-7.13958186847706,9.36152486492237e-13,2.94548847561543e-11
"gene:YCR031C",11551.4542791144,1.64217324297705,0.230347001331711,7.12912793951347,1.01006816066637e-12,3.16277592808656e-11
"gene:YOL125W",2388.47252181542,1.7992645128193,0.253115692435579,7.10846686551143,1.17339059950185e-12,3.65659950935672e-11
"gene:YER154W",1987.77622931719,1.29447803320765,0.182141426654634,7.10699403745289,1.18597556082755e-12,3.6782184893666e-11
"gene:YLR413W",7775.94371520536,2.91479958422168,0.410660428435564,7.09783407991316,1.26727193588153e-12,3.91172612246275e-11
"gene:YLR372W",6345.84877807669,1.46709755205356,0.206778484139322,7.09502034585507,1.29332457048368e-12,3.97331270167936e-11
"gene:YHR128W",2844.8533532088,1.5315855649181,0.216063772525517,7.08858105648978,1.35494013565635e-12,4.14306342888724e-11
"gene:YMR018W",2763.7616314366,-1.71559557723033,0.242285152700491,-7.08089438460609,1.43227032974636e-12,4.35905451291496e-11
"gene:YEL065W",13473.4021852537,1.4706701559427,0.208359205459954,7.05834020002229,1.68503122209893e-12,5.10446899978154e-11
"gene:YKR042W",14599.2191031703,1.65202507590866,0.234345842813336,7.04951731200347,1.79539497021178e-12,5.41361455601359e-11
"gene:YBL042C",9232.24750614012,1.5309408178772,0.21830334275437,7.01290598009659,2.33418317774043e-12,7.00577651457301e-11
"gene:YLR423C",651.019207661511,-1.39720264132306,0.199514907684929,-7.00299871090082,2.50541138798926e-12,7.48520383943764e-11
"gene:YOR202W",2210.17289519542,1.67207605642574,0.239106440515823,6.99301973137393,2.69031655862831e-12,8.00092773805763e-11
"gene:YMR304C-A",189.272699135151,2.05321636956756,0.293907549365062,6.98592592807906,2.82983356525908e-12,8.37759364115108e-11
"gene:YML113W",1352.0934065309,1.42266579823291,0.203902114565436,6.97719982583285,3.01121277472759e-12,8.87422117728542e-11
"gene:YML056C",7749.63456243359,2.32302336354824,0.333372619072903,6.9682488322181,3.20910270850279e-12,9.41481348670211e-11
"gene:YFL010C",1281.42074336981,1.52171282569278,0.218735445794278,6.95686435349834,3.47929662092847e-12,1.01617304448911e-10
"gene:YOL117W",1647.30818559775,-1.15575132219415,0.166207752919585,-6.95365469956943,3.55942224302164e-12,1.03493379771428e-10
"gene:YMR011W",62971.7666977325,2.24046539213822,0.322515117535279,6.94685386923961,3.73522247938317e-12,1.08122240036545e-10
"gene:YGR248W",5043.71490799212,-2.14047701642548,0.30828919402467,-6.94308155430904,3.83637792133311e-12,1.1007715311773e-10
"gene:YNL141W",6521.22928769679,2.76211120569143,0.397822472167641,6.94307486110913,3.83655976627128e-12,1.1007715311773e-10
"gene:YCL018W",5869.53898505585,2.36371306820237,0.340741069972375,6.93697730183802,4.00578158534917e-12,1.14428313444645e-10
"gene:YNL257C",3824.36000080414,-1.24732666169465,0.179886393896074,-6.93396890492602,4.09194634649415e-12,1.16379242597015e-10
"gene:YBR189W",15934.1568186463,1.70930459290128,0.246612771042453,6.9311276365612,4.17499140959934e-12,1.18224865437915e-10
"gene:YEL029C",1593.3190594016,1.26511487242959,0.183319105015556,6.90116216922527,5.15788094620138e-12,1.45425448496145e-10
"gene:YGR236C",5464.2006863701,-2.77198969279629,0.401807696721679,-6.8987969006387,5.24447866034796e-12,1.47229696184682e-10
"gene:YPR041W",5687.98834885026,1.36514687163336,0.198202912913711,6.88762264673516,5.67324565716874e-12,1.58583042768841e-10
"gene:YPL211W",2471.94375311778,1.59327422833795,0.231374031076142,6.88614111500539,5.73261271520898e-12,1.59557720573317e-10
"gene:YJR070C",9146.53999932427,2.15095700632031,0.312540912282207,6.88216141244931,5.89511598910105e-12,1.62707312290378e-10
"gene:YOL136C",4505.82297080527,1.82831791587125,0.265661001294584,6.88214644589057,5.8957355597312e-12,1.62707312290378e-10
"gene:YDR382W",9266.76968521725,1.9459199492932,0.282886977933132,6.87878941445362,6.03633136394082e-12,1.65884498621715e-10
"gene:YOR284W",283.773893453714,-1.80491635850941,0.262590037194116,-6.87351423456768,6.26392557076099e-12,1.71415744715825e-10
"gene:YGR034W",6206.1506533645,1.69347460224405,0.246447485475637,6.87154344048467,6.35109445919086e-12,1.73073967417197e-10
"gene:YBR069C",11435.8014475581,1.80183094620545,0.262261457951197,6.87036120473616,6.40395445831072e-12,1.73787314112407e-10
"gene:YLR341W",1152.27619637682,-1.95023246499978,0.283909577897994,-6.86920279139183,6.45616744535422e-12,1.74477255483784e-10
"gene:YCR047C",977.91299884008,1.66129679305576,0.242557142609663,6.84909450689402,7.43188897146403e-12,2.00016086244402e-10
"gene:YDR018C",2597.61762464636,-1.7104599521696,0.249967013761296,-6.84274267405134,7.76911371448235e-12,2.08231430544953e-10
"gene:YCL057W",7628.58772221198,-1.17769495973999,0.172216020768039,-6.83847504133339,8.0040604937313e-12,2.13649368834721e-10
"gene:YFL024C",5446.73491918278,-1.32737336039202,0.19416039351216,-6.83647852366397,8.11635191683789e-12,2.15762449119858e-10
"gene:YDL218W",7833.03746104565,-2.93324210955346,0.429531320735188,-6.82893648950421,8.55464333760967e-12,2.26489398609154e-10
"gene:YBR184W",1496.4932505069,-2.41569657872878,0.354118923173324,-6.82170994162436,8.99631727171801e-12,2.37218681743722e-10
"gene:YMR108W",33824.9795241043,1.92443081793878,0.283683921338517,6.7837148078702,1.17124430855618e-11,3.07593313775257e-10
"gene:YBR246W",2372.47643607561,1.25899653531439,0.18596858713771,6.76994192778431,1.28834097574172e-11,3.36986537148827e-10
"gene:YOL120C",15088.9667009094,1.70484888985033,0.251883575373751,6.76840039022249,1.30213989608936e-11,3.39233485729199e-10
"gene:YGL147C",6664.75798498859,2.32884195782873,0.344152108301601,6.76689725749937,1.31573439200498e-11,3.40938589611752e-10
"gene:YHL028W",1781.85758637633,-1.36858682996143,0.202258550198771,-6.76652150733034,1.31915437712516e-11,3.40938589611752e-10
"gene:YDL083C",6650.68185746099,1.79263233856847,0.265687898194906,6.74713583399048,1.50792096165022e-11,3.88185344791616e-10
"gene:YDL198C",3849.60799255702,1.72913381229226,0.25646823193345,6.74209744909437,1.56116311722517e-11,4.00309267027068e-10
"gene:YPL273W",2105.41917512942,1.90725741415771,0.283107859578885,6.73685787810588,1.61848345610063e-11,4.13379715669938e-10
"gene:YHR153C",510.80064289254,-2.16493697843977,0.321547521127569,-6.73286788480907,1.66351101081932e-11,4.23220594276024e-10
"gene:YMR116C",28668.4003860756,2.01436612549108,0.299412858666437,6.72772082823334,1.72341167039452e-11,4.36754093746285e-10
"gene:YGL184C",22377.7075688246,1.61271076218792,0.23979197899641,6.72545749418942,1.75041586499658e-11,4.41878237547392e-10
"gene:YJR094C",9997.92801062248,-1.42185165857727,0.211916636744982,-6.70948576957791,1.9531146386264e-11,4.91144233257674e-10
"gene:YDR399W",14036.8731099344,1.89045410066133,0.281940590287462,6.70515053804015,2.01198841264478e-11,5.04003097367519e-10
"gene:YDR099W",27628.485254716,-1.26778295790144,0.189154833444697,-6.70235560368113,2.05086199782791e-11,5.11772574400506e-10
"gene:YDR156W",975.301183302122,1.83075443228041,0.273179615493853,6.70165095946407,2.06077809412653e-11,5.12284264391071e-10
"gene:YLR017W",6843.41306209563,1.45769331219313,0.217680073241247,6.6964940358947,2.13479158007334e-11,5.28665306502572e-10
"gene:YOL101C",1542.37883037705,2.03395323974122,0.303948621295883,6.69176662512721,2.20492312358512e-11,5.43964556966284e-10
"gene:YGL227W",5262.24546893638,-1.27415887667791,0.190713312578854,-6.68101696440872,2.37289753942408e-11,5.83195534878076e-10
"gene:YPL164C",2899.64566995591,-1.41658071653473,0.212142051024649,-6.67751023284929,2.43035646360715e-11,5.95071866446368e-10
"gene:YGR208W",1330.6731660741,1.80726483381457,0.270756763804852,6.67486495412967,2.47459929775269e-11,6.03635401732706e-10
"gene:YBL086C",2571.59499125549,-1.14273126103343,0.171444634837012,-6.66530779525293,2.6411124918303e-11,6.41849464898909e-10
"gene:YOR365C",1929.48534495315,-1.72458450788233,0.259060286154114,-6.6570779083305,2.79325144019284e-11,6.76299131225872e-10
"gene:YER060W-A",412.388579650026,1.75295972334179,0.263756415237177,6.64613113491658,3.00897202195273e-11,7.23228817126416e-10
"gene:YOR113W",4914.92711497607,-1.0454267783545,0.157298915605747,-6.64611560943463,3.00928925903975e-11,7.23228817126416e-10
"gene:YIR034C",3752.78952005416,1.26599009957366,0.190554263565657,6.6437248681001,3.05853268903302e-11,7.32361154546766e-10
"gene:YMR139W",4219.36890736305,-1.1888840262781,0.179161106992353,-6.63583768953185,3.22664749370322e-11,7.69785902069197e-10
"gene:YDR223W",8936.92405353942,-1.28802300012973,0.194128223591439,-6.63490849656406,3.2470390178215e-11,7.71823544637642e-10
"gene:YML083C",173.23377503878,-1.82005886454522,0.2746565027283,-6.62667312248453,3.43336756467082e-11,8.13146289043676e-10
"gene:YML024W",7341.92363203198,1.7672750638892,0.266833393104192,6.62314054223013,3.51646387134912e-11,8.29809028771624e-10
"gene:YLR446W",4040.97111121468,-1.22411483639337,0.184920143927557,-6.619694373983,3.59942268421455e-11,8.43274818067963e-10
"gene:YPL103C",774.222936646734,1.3338222420352,0.20148071176659,6.62009891835401,3.58958583651225e-11,8.43274818067963e-10
"gene:YDL197C",1918.47466209136,-1.19916855729681,0.181247083764085,-6.61620883709046,3.68527655707903e-11,8.60294129614899e-10
"gene:YBR029C",5059.13294319748,1.28345255015536,0.194082174276727,6.61293369645264,3.76777241354468e-11,8.76410776050589e-10
"gene:YMR179W",1205.02796400434,-1.28831570375235,0.194887026422656,-6.61057704763963,3.82824805240284e-11,8.84162395932613e-10
"gene:YOR049C",243.185194286637,2.21311084565436,0.33477743745231,6.61069295020702,3.82525171171766e-11,8.84162395932613e-10
"gene:YGR026W",4900.27030629634,-1.49896518124911,0.226865847844541,-6.60727560137775,3.91456889692562e-11,9.00904142250056e-10
"gene:YLR373C",3341.99962275106,-1.19718748263314,0.181377535362028,-6.60052790023619,4.09696272086925e-11,9.39560500035966e-10
"gene:YGR191W",5340.06780663834,1.7422554304129,0.264137944962608,6.59600585088045,4.22382262000258e-11,9.65254621897431e-10
"gene:YLR186W",3124.90985240242,1.90648422131964,0.289066920340526,6.59530401843892,4.24385305653405e-11,9.66441082419799e-10
"gene:YHR137W",12916.0575381137,-1.95919524075919,0.297120647920219,-6.59393836972669,4.2830956681769e-11,9.71979166788717e-10
"gene:YKR080W",4870.93196436872,2.36145863650899,0.35880008748804,6.58154420485671,4.65587035582946e-11,1.05290568151102e-09
"gene:YNL069C",13337.4173843494,1.5204685175043,0.231045167875181,6.58082803240324,4.67835440037379e-11,1.05432948822265e-09
"gene:YNL115C",5342.68065452043,-1.3711926249758,0.20888381900015,-6.56437933555214,5.22500344958871e-11,1.17346370576453e-09
"gene:YML022W",3622.63008023152,1.88148323603581,0.286729652896583,6.56187184349022,5.31364759743214e-11,1.18927102412631e-09
"gene:YGL060W",1201.63369379768,-1.13493921372193,0.172981427927826,-6.56104662400788,5.34314099233294e-11,1.19177661928303e-09
"gene:YHR018C",11610.7242464321,1.73229394151171,0.26426391705204,6.5551663686669,5.55798773952004e-11,1.23546669445372e-09
"gene:YLR312C",12654.4547771038,-1.13739083378962,0.173649197058607,-6.54993431041171,5.75623980406884e-11,1.27518332802382e-09
"gene:YAR015W",8478.28117225567,1.77837448866187,0.271585461138801,6.54812110046266,5.82654651056486e-11,1.286382963502e-09
"gene:YNL220W",7928.94455166831,1.76050091971117,0.268922135815693,6.54650802311693,5.88979865134654e-11,1.29595468298041e-09
"gene:YDR358W",4013.33388987871,-1.30078737135281,0.198764829821084,-6.54435381009662,5.97531822556717e-11,1.31034503714205e-09
"gene:YDR019C",5664.84330327272,1.16340749335721,0.177963977872993,6.53732012097129,6.26309009031527e-11,1.36884247510817e-09
"gene:YML002W",2984.17773674054,-1.24725432871228,0.190867533028699,-6.53465945161421,6.37544396232225e-11,1.38873801092324e-09
"gene:YGL123W",30190.2301829553,1.53790886395295,0.235535669981691,6.5294095967396,6.60294514577783e-11,1.43349939114837e-09
"gene:YHR160C",809.189962991361,-1.51756958409547,0.232647901023086,-6.52303148845037,6.89003907134414e-11,1.49085795586925e-09
"gene:YHR025W",6514.86147321753,1.7531116731597,0.268958671473571,6.51814519886923,7.11820726261863e-11,1.53512860600779e-09
"gene:YBR104W",1195.54264489719,1.46439524427601,0.224700905459037,6.51708653013401,7.16860773448091e-11,1.53764568731647e-09
"gene:YLR359W",13496.1806605397,1.44712588139032,0.222057097083853,6.51690894096424,7.177096406329e-11,1.53764568731647e-09
"gene:YHR089C",1677.75103527403,2.24993875552298,0.345937975291771,6.50387906567743,7.82748316105643e-11,1.67148845337575e-09
"gene:YMR206W",4166.61908513995,-1.78841896917879,0.275220438598813,-6.49813283593285,8.13229851493693e-11,1.73090392901256e-09
"gene:YMR058W",11627.3996623515,2.03221226964449,0.312793249039282,6.49698251444448,8.19469821883072e-11,1.73792012281124e-09
"gene:YOR271C",1837.56102653136,1.80482751896141,0.277813500448752,6.49654360225862,8.21863039806328e-11,1.73792012281124e-09
"gene:YLR149C",13830.9570896809,-1.64028075315255,0.252551131177015,-6.49484619414697,8.3118283696873e-11,1.75193974665933e-09
"gene:YDR425W",2311.42240643952,-1.1351678060295,0.174846296045796,-6.49237548464956,8.44933465530241e-11,1.77517795516079e-09
"gene:YER064C",4379.76158909678,1.80125841018034,0.277736026594217,6.48550507569566,8.84350224275202e-11,1.84608109317448e-09
"gene:YPL075W",3219.75231672673,-1.52271256976048,0.234771511078945,-6.48593418665883,8.81836562443355e-11,1.84608109317448e-09
"gene:YER102W",5725.41077203702,1.73089757749982,0.266951735539127,6.48393453597203,8.93610072420915e-11,1.85945124654231e-09
"gene:YOR054C",5499.12701641579,-1.15924500671669,0.178806004846043,-6.48325545730323,8.97643191442005e-11,1.86189493817254e-09
"gene:YPL131W",38447.9604591714,1.49716086570242,0.231280494065777,6.47335553199149,9.58500568469286e-11,1.98181403252078e-09
"gene:YGL103W",12913.6846685484,1.5832407486358,0.244850301714706,6.4661580465625,1.00525939447456e-10,2.07191596082683e-09
"gene:YCR072C",2308.59020976108,1.63503932814046,0.252958953197247,6.46365470553448,1.02203942054549e-10,2.09985575584e-09
"gene:YDL199C",3971.24321800121,-1.80347664041389,0.279469994645641,-6.45320311649428,1.09510423344771e-10,2.24289744416507e-09
"gene:YOR153W",23743.6154043898,1.79906518622664,0.279256625766417,6.44233661883267,1.17647983607151e-10,2.40201039885069e-09
"gene:YBL034C",4526.70612334005,-1.1835264138894,0.183763000161647,-6.44050441518866,1.19077091543713e-10,2.42359092882564e-09
"gene:YGL165C",111.669795938484,1.96174667484118,0.304771084080309,6.43678740311286,1.22028661868307e-10,2.47592733566444e-09
"gene:YDL111C",1950.84283176741,1.27985896276634,0.198918842689658,6.43407605564598,1.24226648608898e-10,2.51269615648992e-09
"gene:YDR255C",2409.13411566962,-1.13022413110858,0.1757663049477,-6.43026620742172,1.27380661326485e-10,2.56851469727368e-09
"gene:YFL008W",4163.37382088624,-1.55275520789032,0.241548853632913,-6.42832778767843,1.29015303512292e-10,2.5934465178258e-09
"gene:YMR042W",1370.08129166808,1.41930749769523,0.221114467386235,6.4188811997364,1.37279483010905e-10,2.75108083953853e-09
"gene:YIL018W",15114.2032400754,1.81410979077541,0.282658798362555,6.41801989283394,1.38058219646805e-10,2.75819995263695e-09
"gene:YHR171W",2999.76346784193,-1.47757824939729,0.230697981493787,-6.40481654772123,1.50550291626115e-10,2.99857507449812e-09
"gene:YBR182C",614.069706153785,1.51240449584381,0.236262138373363,6.40138325275703,1.53975527695564e-10,3.0574469874427e-09
"gene:YDL082W",7984.95295586176,1.81619263087736,0.283870183751492,6.39796898312966,1.57457261127643e-10,3.11707945812868e-09
"gene:YOR177C",1381.95193388694,-2.15894110155498,0.33756119823222,-6.39570280251751,1.59810574242074e-10,3.15407960617766e-09
"gene:YBR056W",6116.16028857455,-1.17477377756923,0.183778606292655,-6.39233151925467,1.63375200125425e-10,3.21469087135013e-09
