"AE1","AE2","AE3","RT1","RT2","RT3","Geneid"
18523.0886753167,13119.2735401025,22337.1965618028,38165.6848490251,44356.0328981501,41239.915374395,"gene:YAL012W"
1235.50535958855,858.279657336043,649.85267001512,1019.05884347,810.586667710121,1154.37708466586,"gene:YAL011W"
1275.8451632627,1351.46268017661,1053.528972163,748.696293161633,711.165524486602,1017.97566863476,"gene:YAL010C"
751.427715498798,878.450742114798,633.970323701105,922.9959592945,918.123822625356,914.530299429968,"gene:YAL009W"
1073.35516834934,1341.37713778723,975.44076945243,642.730018864947,611.744381263083,694.823320587933,"gene:YAL008W"
1552.6869531833,1785.14100291985,1228.23478161717,1400.33936313565,1727.69598887401,1778.7110828753,"gene:YAL007C"
28664.9899049226,37812.7155262549,63498.9440922921,15376.0035021528,18418.2740328877,18152.3736810779,"gene:YAL005C"
19025.3587798869,13893.8431956067,13323.9650285992,32076.0902635081,45227.4896535481,32366.4997664123,"gene:YAL003W"
133.675035704523,247.095788539754,521.470370643497,260.459160187182,362.17702174282,259.986591629741,"gene:snR18"
3280.97069883054,3266.70717991944,5341.76247694709,3626.62146237817,3327.5647936035,3639.81228281637,"gene:YAL002W"
6656.06760623409,5657.98928044089,6364.85028534157,3723.67468556579,3224.08564453412,3512.56532423702,"gene:YAL001C"
3651.93869732416,2224.87065109672,2083.23442485499,3655.34129372961,3415.82642075091,4051.76286814518,"gene:YAR002W"
2051.0021750404,4168.3546695298,4106.91005103242,3883.11926651688,4194.96354315563,2928.51093881528,"gene:YAR002C-A"
2110.32541573768,2173.4343849109,1961.46976978087,1544.92885890496,1362.4754627468,1439.9961571605,"gene:YAR003W"
6778.66897034178,6658.47508546716,5864.55637645009,3762.29790703842,3653.2197627336,4411.53304599901,"gene:YAR007C"
430.29123919089,419.558563398112,422.205706180903,324.831195974888,290.147417978842,267.310157591142,"gene:YAR008W"
5048.01229506666,3041.79958463632,3799.85135562812,6543.16985306734,5722.80274412114,6198.48314058089,"gene:YAR014C"
4752.97804466555,2547.60800755681,4181.02766716449,13194.2866584556,13755.6253159969,12438.1613396947,"gene:YAR015W"
